"sex_age"	"estimate"	"iter"
"Male_Fledgling"	0.1979703	"501"
"Female_Chick"	0.572599967368285	"501"
"Male_Chick"	0.538496848643265	"501"
"Female_Adult"	0.6735383	"502"
"Male_Adult"	0.7158823	"502"
"Female_Fledgling"	0.1668534	"502"
"Male_Fledgling"	0.2215746	"502"
"Female_Chick"	0.446682504453612	"502"
"Male_Chick"	0.539951013329006	"502"
"Female_Adult"	0.7200702	"503"
"Male_Adult"	0.7096749	"503"
"Female_Fledgling"	0.1561343	"503"
"Male_Fledgling"	0.1985782	"503"
"Female_Chick"	0.467351491585691	"503"
"Male_Chick"	0.550727935291101	"503"
"Female_Adult"	0.6846105	"504"
"Male_Adult"	0.6453598	"504"
"Female_Fledgling"	0.1715314	"504"
"Male_Fledgling"	0.1840876	"504"
"Female_Chick"	0.463748318740432	"504"
"Male_Chick"	0.518905604112425	"504"
"Female_Adult"	0.7305314	"505"
"Male_Adult"	0.7218501	"505"
"Female_Fledgling"	0.1531529	"505"
"Male_Fledgling"	0.2363071	"505"
"Female_Chick"	0.478078133698263	"505"
"Male_Chick"	0.528258048761758	"505"
"Female_Adult"	0.6825249	"506"
"Male_Adult"	0.7123627	"506"
"Female_Fledgling"	0.1621663	"506"
"Male_Fledgling"	0.2249635	"506"
"Female_Chick"	0.449036802663122	"506"
"Male_Chick"	0.560092562405486	"506"
"Female_Adult"	0.744868	"507"
"Male_Adult"	0.7341075	"507"
"Female_Fledgling"	0.1224117	"507"
"Male_Fledgling"	0.2331125	"507"
"Female_Chick"	0.463139010888872	"507"
"Male_Chick"	0.491587467386491	"507"
"Female_Adult"	0.6895914	"508"
"Male_Adult"	0.6671158	"508"
"Female_Fledgling"	0.1752225	"508"
"Male_Fledgling"	0.2646003	"508"
"Female_Chick"	0.51413479053356	"508"
"Male_Chick"	0.47319267290642	"508"
"Female_Adult"	0.6772869	"509"
"Male_Adult"	0.7098371	"509"
"Female_Fledgling"	0.1437463	"509"
"Male_Fledgling"	0.2738108	"509"
"Female_Chick"	0.483755574468234	"509"
"Male_Chick"	0.542536404575685	"509"
"Female_Adult"	0.713053	"510"
"Male_Adult"	0.6574334	"510"
"Female_Fledgling"	0.1225312	"510"
"Male_Fledgling"	0.1848692	"510"
"Female_Chick"	0.429343852703611	"510"
"Male_Chick"	0.549954191753481	"510"
"Female_Adult"	0.6743745	"511"
"Male_Adult"	0.7087914	"511"
"Female_Fledgling"	0.1456056	"511"
"Male_Fledgling"	0.2177797	"511"
"Female_Chick"	0.45828080452257	"511"
"Male_Chick"	0.555042290328013	"511"
"Female_Adult"	0.7140358	"512"
"Male_Adult"	0.6876276	"512"
"Female_Fledgling"	0.1870513	"512"
"Male_Fledgling"	0.2200869	"512"
"Female_Chick"	0.466252892304931	"512"
"Male_Chick"	0.600289103797244	"512"
"Female_Adult"	0.7107869	"513"
"Male_Adult"	0.685842	"513"
"Female_Fledgling"	0.1563556	"513"
"Male_Fledgling"	0.1943067	"513"
"Female_Chick"	0.47508474854057	"513"
"Male_Chick"	0.501646193932144	"513"
"Female_Adult"	0.6746792	"514"
"Male_Adult"	0.6776353	"514"
"Female_Fledgling"	0.1362748	"514"
"Male_Fledgling"	0.189627	"514"
"Female_Chick"	0.424150560263425	"514"
"Male_Chick"	0.491599346500237	"514"
"Female_Adult"	0.6825114	"515"
"Male_Adult"	0.6632679	"515"
"Female_Fledgling"	0.1663012	"515"
"Male_Fledgling"	0.2259993	"515"
"Female_Chick"	0.514350866231997	"515"
"Male_Chick"	0.473043789737593	"515"
"Female_Adult"	0.6985878	"516"
"Male_Adult"	0.7175338	"516"
"Female_Fledgling"	0.1393606	"516"
"Male_Fledgling"	0.218834	"516"
"Female_Chick"	0.538955359897358	"516"
"Male_Chick"	0.543600021196449	"516"
"Female_Adult"	0.6917203	"517"
"Male_Adult"	0.6798431	"517"
"Female_Fledgling"	0.1993695	"517"
"Male_Fledgling"	0.2149805	"517"
"Female_Chick"	0.467433234035539	"517"
"Male_Chick"	0.537615163939928	"517"
"Female_Adult"	0.6368723	"518"
"Male_Adult"	0.7112092	"518"
"Female_Fledgling"	0.1471138	"518"
"Male_Fledgling"	0.1976209	"518"
"Female_Chick"	0.448990650509419	"518"
"Male_Chick"	0.488168289740231	"518"
"Female_Adult"	0.6654464	"519"
"Male_Adult"	0.7115076	"519"
"Female_Fledgling"	0.1742881	"519"
"Male_Fledgling"	0.2394871	"519"
"Female_Chick"	0.443403752424998	"519"
"Male_Chick"	0.543132888780837	"519"
"Female_Adult"	0.7051424	"520"
"Male_Adult"	0.7099408	"520"
"Female_Fledgling"	0.1356607	"520"
"Male_Fledgling"	0.2141801	"520"
"Female_Chick"	0.471326164657119	"520"
"Male_Chick"	0.547124584289806	"520"
"Female_Adult"	0.6865787	"521"
"Male_Adult"	0.7097431	"521"
"Female_Fledgling"	0.1601844	"521"
"Male_Fledgling"	0.2162032	"521"
"Female_Chick"	0.433950580410487	"521"
"Male_Chick"	0.518636912120468	"521"
"Female_Adult"	0.6799207	"522"
"Male_Adult"	0.7284734	"522"
"Female_Fledgling"	0.1742749	"522"
"Male_Fledgling"	0.2019816	"522"
"Female_Chick"	0.473602614734655	"522"
"Male_Chick"	0.563911523592476	"522"
"Female_Adult"	0.7265003	"523"
"Male_Adult"	0.682511	"523"
"Female_Fledgling"	0.1469825	"523"
"Male_Fledgling"	0.18033	"523"
"Female_Chick"	0.504999012711456	"523"
"Male_Chick"	0.542609503686755	"523"
"Female_Adult"	0.6452182	"524"
"Male_Adult"	0.6818528	"524"
"Female_Fledgling"	0.1579029	"524"
"Male_Fledgling"	0.2598285	"524"
"Female_Chick"	0.464854644305305	"524"
"Male_Chick"	0.570616056649465	"524"
"Female_Adult"	0.6825436	"525"
"Male_Adult"	0.6602668	"525"
"Female_Fledgling"	0.1258356	"525"
"Male_Fledgling"	0.2171738	"525"
"Female_Chick"	0.454826174775039	"525"
"Male_Chick"	0.540969542659182	"525"
"Female_Adult"	0.6601958	"526"
"Male_Adult"	0.7032067	"526"
"Female_Fledgling"	0.1774932	"526"
"Male_Fledgling"	0.2575381	"526"
"Female_Chick"	0.431968525996086	"526"
"Male_Chick"	0.539571537996873	"526"
"Female_Adult"	0.6677423	"527"
"Male_Adult"	0.6746512	"527"
"Female_Fledgling"	0.1439619	"527"
"Male_Fledgling"	0.206906	"527"
"Female_Chick"	0.431908964374743	"527"
"Male_Chick"	0.604578336207808	"527"
"Female_Adult"	0.7090339	"528"
"Male_Adult"	0.6984053	"528"
"Female_Fledgling"	0.1682523	"528"
"Male_Fledgling"	0.2268383	"528"
"Female_Chick"	0.555614156759195	"528"
"Male_Chick"	0.516134715553307	"528"
"Female_Adult"	0.7329018	"529"
"Male_Adult"	0.6851815	"529"
"Female_Fledgling"	0.1253606	"529"
"Male_Fledgling"	0.203403	"529"
"Female_Chick"	0.416711121203335	"529"
"Male_Chick"	0.617555352526292	"529"
"Female_Adult"	0.7307349	"530"
"Male_Adult"	0.719886	"530"
"Female_Fledgling"	0.1939479	"530"
"Male_Fledgling"	0.1786712	"530"
"Female_Chick"	0.51510977029173	"530"
"Male_Chick"	0.484040422100174	"530"
"Female_Adult"	0.7024932	"531"
"Male_Adult"	0.6815356	"531"
"Female_Fledgling"	0.1782705	"531"
"Male_Fledgling"	0.1913574	"531"
"Female_Chick"	0.472910229198679	"531"
"Male_Chick"	0.563400216586612	"531"
"Female_Adult"	0.6783563	"532"
"Male_Adult"	0.7233375	"532"
"Female_Fledgling"	0.1322456	"532"
"Male_Fledgling"	0.1958231	"532"
"Female_Chick"	0.464503035195769	"532"
"Male_Chick"	0.53828828937901	"532"
"Female_Adult"	0.6769663	"533"
"Male_Adult"	0.7008444	"533"
"Female_Fledgling"	0.1220377	"533"
"Male_Fledgling"	0.2243169	"533"
"Female_Chick"	0.517457086950177	"533"
"Male_Chick"	0.51354301648945	"533"
"Female_Adult"	0.665654	"534"
"Male_Adult"	0.7127053	"534"
"Female_Fledgling"	0.150493	"534"
"Male_Fledgling"	0.2159801	"534"
"Female_Chick"	0.441567676964173	"534"
"Male_Chick"	0.506895105169445	"534"
"Female_Adult"	0.6752906	"535"
"Male_Adult"	0.6943729	"535"
"Female_Fledgling"	0.2135366	"535"
"Male_Fledgling"	0.1921631	"535"
"Female_Chick"	0.493645858360622	"535"
"Male_Chick"	0.520429159310397	"535"
"Female_Adult"	0.6660644	"536"
"Male_Adult"	0.6804777	"536"
"Female_Fledgling"	0.1161895	"536"
"Male_Fledgling"	0.2320259	"536"
"Female_Chick"	0.494986259311771	"536"
"Male_Chick"	0.532963858811526	"536"
"Female_Adult"	0.7290268	"537"
"Male_Adult"	0.6989777	"537"
"Female_Fledgling"	0.171406	"537"
"Male_Fledgling"	0.2394835	"537"
"Female_Chick"	0.463040790386825	"537"
"Male_Chick"	0.530284755101374	"537"
"Female_Adult"	0.6870021	"538"
"Male_Adult"	0.6846863	"538"
"Female_Fledgling"	0.1494496	"538"
"Male_Fledgling"	0.2028168	"538"
"Female_Chick"	0.530104088993441	"538"
"Male_Chick"	0.518485527886899	"538"
"Female_Adult"	0.6675218	"539"
"Male_Adult"	0.6744777	"539"
"Female_Fledgling"	0.1693065	"539"
"Male_Fledgling"	0.2500187	"539"
"Female_Chick"	0.42804413884781	"539"
"Male_Chick"	0.613194876323433	"539"
"Female_Adult"	0.7063427	"540"
"Male_Adult"	0.7167064	"540"
"Female_Fledgling"	0.1793586	"540"
"Male_Fledgling"	0.2568099	"540"
"Female_Chick"	0.432841337461955	"540"
"Male_Chick"	0.505919246951583	"540"
"Female_Adult"	0.6767322	"541"
"Male_Adult"	0.7232375	"541"
"Female_Fledgling"	0.1706015	"541"
"Male_Fledgling"	0.2177125	"541"
"Female_Chick"	0.50222859234159	"541"
"Male_Chick"	0.585660439933041	"541"
"Female_Adult"	0.6750023	"542"
"Male_Adult"	0.7017303	"542"
"Female_Fledgling"	0.1786928	"542"
"Male_Fledgling"	0.2166334	"542"
"Female_Chick"	0.491984653156255	"542"
"Male_Chick"	0.537138250305858	"542"
"Female_Adult"	0.6719659	"543"
"Male_Adult"	0.7188473	"543"
"Female_Fledgling"	0.2019235	"543"
"Male_Fledgling"	0.2257665	"543"
"Female_Chick"	0.487168038382646	"543"
"Male_Chick"	0.590565688689815	"543"
"Female_Adult"	0.6958218	"544"
"Male_Adult"	0.6809891	"544"
"Female_Fledgling"	0.1846112	"544"
"Male_Fledgling"	0.2690635	"544"
"Female_Chick"	0.454263655189518	"544"
"Male_Chick"	0.517131269419226	"544"
"Female_Adult"	0.6934073	"545"
"Male_Adult"	0.6540569	"545"
"Female_Fledgling"	0.1367163	"545"
"Male_Fledgling"	0.1800495	"545"
"Female_Chick"	0.411533158565127	"545"
"Male_Chick"	0.492675494835946	"545"
"Female_Adult"	0.6733226	"546"
"Male_Adult"	0.7364299	"546"
"Female_Fledgling"	0.2001973	"546"
"Male_Fledgling"	0.2016024	"546"
"Female_Chick"	0.447197335108412	"546"
"Male_Chick"	0.483505338226199	"546"
"Female_Adult"	0.7016758	"547"
"Male_Adult"	0.7153763	"547"
"Female_Fledgling"	0.1125844	"547"
"Male_Fledgling"	0.2176384	"547"
"Female_Chick"	0.477536169695567	"547"
"Male_Chick"	0.484758095853363	"547"
"Female_Adult"	0.6831063	"548"
"Male_Adult"	0.7093236	"548"
"Female_Fledgling"	0.1564289	"548"
"Male_Fledgling"	0.2052125	"548"
"Female_Chick"	0.409896172053127	"548"
"Male_Chick"	0.527391159925311	"548"
"Female_Adult"	0.6603682	"549"
"Male_Adult"	0.701998	"549"
"Female_Fledgling"	0.1252559	"549"
"Male_Fledgling"	0.1866539	"549"
"Female_Chick"	0.452004816477293	"549"
"Male_Chick"	0.589096623720716	"549"
"Female_Adult"	0.6709107	"550"
"Male_Adult"	0.7032908	"550"
"Female_Fledgling"	0.1296549	"550"
"Male_Fledgling"	0.2000632	"550"
"Female_Chick"	0.477177587430113	"550"
"Male_Chick"	0.504607698974998	"550"
"Female_Adult"	0.7322318	"551"
"Male_Adult"	0.6705052	"551"
"Female_Fledgling"	0.1437643	"551"
"Male_Fledgling"	0.2327323	"551"
"Female_Chick"	0.488114135751214	"551"
"Male_Chick"	0.545250977329928	"551"
"Female_Adult"	0.7070701	"552"
"Male_Adult"	0.6929976	"552"
"Female_Fledgling"	0.130338	"552"
"Male_Fledgling"	0.2265439	"552"
"Female_Chick"	0.508482762347632	"552"
"Male_Chick"	0.517538414209209	"552"
"Female_Adult"	0.7060441	"553"
"Male_Adult"	0.7276922	"553"
"Female_Fledgling"	0.1612955	"553"
"Male_Fledgling"	0.2043887	"553"
"Female_Chick"	0.552608599917301	"553"
"Male_Chick"	0.628566399357178	"553"
"Female_Adult"	0.6867483	"554"
"Male_Adult"	0.6977683	"554"
"Female_Fledgling"	0.14173	"554"
"Male_Fledgling"	0.2047427	"554"
"Female_Chick"	0.497578495024472	"554"
"Male_Chick"	0.515421823291592	"554"
"Female_Adult"	0.6905619	"555"
"Male_Adult"	0.7180815	"555"
"Female_Fledgling"	0.1578269	"555"
"Male_Fledgling"	0.244478	"555"
"Female_Chick"	0.497263659863851	"555"
"Male_Chick"	0.513041022918534	"555"
"Female_Adult"	0.6604104	"556"
"Male_Adult"	0.6985918	"556"
"Female_Fledgling"	0.1946428	"556"
"Male_Fledgling"	0.2181577	"556"
"Female_Chick"	0.508700393459997	"556"
"Male_Chick"	0.578481204898395	"556"
"Female_Adult"	0.6955306	"557"
"Male_Adult"	0.6929021	"557"
"Female_Fledgling"	0.1756402	"557"
"Male_Fledgling"	0.2244413	"557"
"Female_Chick"	0.457450779024401	"557"
"Male_Chick"	0.513947048873888	"557"
"Female_Adult"	0.6724314	"558"
"Male_Adult"	0.6988988	"558"
"Female_Fledgling"	0.1522636	"558"
"Male_Fledgling"	0.1701305	"558"
"Female_Chick"	0.472634598200753	"558"
"Male_Chick"	0.53927095098529	"558"
"Female_Adult"	0.7070193	"559"
"Male_Adult"	0.7297897	"559"
"Female_Fledgling"	0.1854934	"559"
"Male_Fledgling"	0.2040545	"559"
"Female_Chick"	0.477852642610937	"559"
"Male_Chick"	0.575731480799786	"559"
"Female_Adult"	0.6454448	"560"
"Male_Adult"	0.7085325	"560"
"Female_Fledgling"	0.1357348	"560"
"Male_Fledgling"	0.224484	"560"
"Female_Chick"	0.525713899045308	"560"
"Male_Chick"	0.560987207031145	"560"
"Female_Adult"	0.6796907	"561"
"Male_Adult"	0.6824034	"561"
"Female_Fledgling"	0.1607384	"561"
"Male_Fledgling"	0.2363652	"561"
"Female_Chick"	0.481112203899095	"561"
"Male_Chick"	0.586856834668982	"561"
"Female_Adult"	0.6510758	"562"
"Male_Adult"	0.7058234	"562"
"Female_Fledgling"	0.1673924	"562"
"Male_Fledgling"	0.1984574	"562"
"Female_Chick"	0.452424416129113	"562"
"Male_Chick"	0.590029687746707	"562"
"Female_Adult"	0.6695352	"563"
"Male_Adult"	0.6958737	"563"
"Female_Fledgling"	0.1152462	"563"
"Male_Fledgling"	0.1651868	"563"
"Female_Chick"	0.54614496982594	"563"
"Male_Chick"	0.518940642959211	"563"
"Female_Adult"	0.6636842	"564"
"Male_Adult"	0.6763898	"564"
"Female_Fledgling"	0.1624205	"564"
"Male_Fledgling"	0.2158545	"564"
"Female_Chick"	0.457655952287707	"564"
"Male_Chick"	0.577805286620467	"564"
"Female_Adult"	0.6616141	"565"
"Male_Adult"	0.6890102	"565"
"Female_Fledgling"	0.1234353	"565"
"Male_Fledgling"	0.2368895	"565"
"Female_Chick"	0.437749987131494	"565"
"Male_Chick"	0.442757283802925	"565"
"Female_Adult"	0.7088762	"566"
"Male_Adult"	0.6821053	"566"
"Female_Fledgling"	0.1882033	"566"
"Male_Fledgling"	0.2263454	"566"
"Female_Chick"	0.483323324717956	"566"
"Male_Chick"	0.543620100369128	"566"
"Female_Adult"	0.6827113	"567"
"Male_Adult"	0.7104462	"567"
"Female_Fledgling"	0.1344965	"567"
"Male_Fledgling"	0.226041	"567"
"Female_Chick"	0.484659324593655	"567"
"Male_Chick"	0.491413090245169	"567"
"Female_Adult"	0.7240064	"568"
"Male_Adult"	0.6758087	"568"
"Female_Fledgling"	0.1336519	"568"
"Male_Fledgling"	0.241916	"568"
"Female_Chick"	0.483662770347788	"568"
"Male_Chick"	0.581056563869783	"568"
"Female_Adult"	0.6920714	"569"
"Male_Adult"	0.7543514	"569"
"Female_Fledgling"	0.1409151	"569"
"Male_Fledgling"	0.2486066	"569"
"Female_Chick"	0.474649713900755	"569"
"Male_Chick"	0.518063845934454	"569"
"Female_Adult"	0.7349885	"570"
"Male_Adult"	0.7129229	"570"
"Female_Fledgling"	0.103302	"570"
"Male_Fledgling"	0.1815505	"570"
"Female_Chick"	0.487943326728362	"570"
"Male_Chick"	0.580070873854411	"570"
"Female_Adult"	0.6390963	"571"
"Male_Adult"	0.7444292	"571"
"Female_Fledgling"	0.1457866	"571"
"Male_Fledgling"	0.2433436	"571"
"Female_Chick"	0.53557516924439	"571"
"Male_Chick"	0.547560003053953	"571"
"Female_Adult"	0.7378005	"572"
"Male_Adult"	0.6982032	"572"
"Female_Fledgling"	0.1253131	"572"
"Male_Fledgling"	0.2485109	"572"
"Female_Chick"	0.473740130168394	"572"
"Male_Chick"	0.558673913785615	"572"
"Female_Adult"	0.6573558	"573"
"Male_Adult"	0.6778885	"573"
"Female_Fledgling"	0.1495213	"573"
"Male_Fledgling"	0.2320312	"573"
"Female_Chick"	0.558070190235784	"573"
"Male_Chick"	0.528702034462189	"573"
"Female_Adult"	0.6786907	"574"
"Male_Adult"	0.665825	"574"
"Female_Fledgling"	0.183389	"574"
"Male_Fledgling"	0.2472712	"574"
"Female_Chick"	0.489288151302909	"574"
"Male_Chick"	0.557040637055996	"574"
"Female_Adult"	0.7049836	"575"
"Male_Adult"	0.6959339	"575"
"Female_Fledgling"	0.146733	"575"
"Male_Fledgling"	0.2182704	"575"
"Female_Chick"	0.502512724680577	"575"
"Male_Chick"	0.550923616960521	"575"
"Female_Adult"	0.6402074	"576"
"Male_Adult"	0.7048754	"576"
"Female_Fledgling"	0.1677242	"576"
"Male_Fledgling"	0.2516264	"576"
"Female_Chick"	0.503438969121929	"576"
"Male_Chick"	0.546377724505369	"576"
"Female_Adult"	0.6245602	"577"
"Male_Adult"	0.697631	"577"
"Female_Fledgling"	0.1499273	"577"
"Male_Fledgling"	0.1824398	"577"
"Female_Chick"	0.533512505599685	"577"
"Male_Chick"	0.55129398409532	"577"
"Female_Adult"	0.6733635	"578"
"Male_Adult"	0.6450895	"578"
"Female_Fledgling"	0.1279498	"578"
"Male_Fledgling"	0.2488778	"578"
"Female_Chick"	0.500613061581697	"578"
"Male_Chick"	0.50564311300785	"578"
"Female_Adult"	0.6677053	"579"
"Male_Adult"	0.671696	"579"
"Female_Fledgling"	0.2106582	"579"
"Male_Fledgling"	0.2402233	"579"
"Female_Chick"	0.48328883782225	"579"
"Male_Chick"	0.4679240757344	"579"
"Female_Adult"	0.6857799	"580"
"Male_Adult"	0.6802516	"580"
"Female_Fledgling"	0.14632	"580"
"Male_Fledgling"	0.2293498	"580"
"Female_Chick"	0.437209488986999	"580"
"Male_Chick"	0.555781223244444	"580"
"Female_Adult"	0.7081525	"581"
"Male_Adult"	0.7166196	"581"
"Female_Fledgling"	0.1429091	"581"
"Male_Fledgling"	0.2006538	"581"
"Female_Chick"	0.490503234834673	"581"
"Male_Chick"	0.560336543358109	"581"
"Female_Adult"	0.649318	"582"
"Male_Adult"	0.7275904	"582"
"Female_Fledgling"	0.1541938	"582"
"Male_Fledgling"	0.2350784	"582"
"Female_Chick"	0.487129429688149	"582"
"Male_Chick"	0.51873466443332	"582"
"Female_Adult"	0.6399697	"583"
"Male_Adult"	0.7210012	"583"
"Female_Fledgling"	0.1661639	"583"
"Male_Fledgling"	0.2072541	"583"
"Female_Chick"	0.46171519745629	"583"
"Male_Chick"	0.555489715120281	"583"
"Female_Adult"	0.6417758	"584"
"Male_Adult"	0.6883022	"584"
"Female_Fledgling"	0.1454106	"584"
"Male_Fledgling"	0.1981324	"584"
"Female_Chick"	0.578850077417674	"584"
"Male_Chick"	0.562428016569908	"584"
"Female_Adult"	0.631599	"585"
"Male_Adult"	0.7040312	"585"
"Female_Fledgling"	0.165085	"585"
"Male_Fledgling"	0.2493045	"585"
"Female_Chick"	0.431196153919808	"585"
"Male_Chick"	0.52671642275079	"585"
"Female_Adult"	0.6912843	"586"
"Male_Adult"	0.6908633	"586"
"Female_Fledgling"	0.1603498	"586"
"Male_Fledgling"	0.1823866	"586"
"Female_Chick"	0.499920406070115	"586"
"Male_Chick"	0.498039989840498	"586"
"Female_Adult"	0.667686	"587"
"Male_Adult"	0.7173024	"587"
"Female_Fledgling"	0.1795073	"587"
"Male_Fledgling"	0.1989636	"587"
"Female_Chick"	0.480750781374613	"587"
"Male_Chick"	0.530033631187808	"587"
"Female_Adult"	0.700481	"588"
"Male_Adult"	0.6577304	"588"
"Female_Fledgling"	0.1571471	"588"
"Male_Fledgling"	0.2176574	"588"
"Female_Chick"	0.490602686231029	"588"
"Male_Chick"	0.564641548305946	"588"
"Female_Adult"	0.5941797	"589"
"Male_Adult"	0.6416333	"589"
"Female_Fledgling"	0.1872812	"589"
"Male_Fledgling"	0.2452608	"589"
"Female_Chick"	0.500679368591788	"589"
"Male_Chick"	0.471225325458656	"589"
"Female_Adult"	0.6847432	"590"
"Male_Adult"	0.6658498	"590"
"Female_Fledgling"	0.1078141	"590"
"Male_Fledgling"	0.2241228	"590"
"Female_Chick"	0.485424458397014	"590"
"Male_Chick"	0.517589291354873	"590"
"Female_Adult"	0.672896	"591"
"Male_Adult"	0.7044725	"591"
"Female_Fledgling"	0.1564897	"591"
"Male_Fledgling"	0.1957859	"591"
"Female_Chick"	0.483042044407137	"591"
"Male_Chick"	0.563322298831691	"591"
"Female_Adult"	0.6642855	"592"
"Male_Adult"	0.7037502	"592"
"Female_Fledgling"	0.1313486	"592"
"Male_Fledgling"	0.1905465	"592"
"Female_Chick"	0.514263667433103	"592"
"Male_Chick"	0.478141739932626	"592"
"Female_Adult"	0.6556464	"593"
"Male_Adult"	0.6646245	"593"
"Female_Fledgling"	0.1262642	"593"
"Male_Fledgling"	0.2421776	"593"
"Female_Chick"	0.502264441266068	"593"
"Male_Chick"	0.616772391892165	"593"
"Female_Adult"	0.6933849	"594"
"Male_Adult"	0.7210719	"594"
"Female_Fledgling"	0.1496529	"594"
"Male_Fledgling"	0.2157769	"594"
"Female_Chick"	0.457014549736843	"594"
"Male_Chick"	0.559240596599392	"594"
"Female_Adult"	0.6537901	"595"
"Male_Adult"	0.6891985	"595"
"Female_Fledgling"	0.1570942	"595"
"Male_Fledgling"	0.2027533	"595"
"Female_Chick"	0.50704298375899	"595"
"Male_Chick"	0.473110791180229	"595"
"Female_Adult"	0.6896138	"596"
"Male_Adult"	0.681587	"596"
"Female_Fledgling"	0.1640288	"596"
"Male_Fledgling"	0.235092	"596"
"Female_Chick"	0.534863595302293	"596"
"Male_Chick"	0.534215331513964	"596"
"Female_Adult"	0.6642079	"597"
"Male_Adult"	0.7131898	"597"
"Female_Fledgling"	0.1460853	"597"
"Male_Fledgling"	0.2006993	"597"
"Female_Chick"	0.453874658229152	"597"
"Male_Chick"	0.54028636202099	"597"
"Female_Adult"	0.6577799	"598"
"Male_Adult"	0.7144467	"598"
"Female_Fledgling"	0.1306674	"598"
"Male_Fledgling"	0.2257703	"598"
"Female_Chick"	0.47675022832606	"598"
"Male_Chick"	0.603970208592487	"598"
"Female_Adult"	0.6864319	"599"
"Male_Adult"	0.684672	"599"
"Female_Fledgling"	0.1277812	"599"
"Male_Fledgling"	0.1886237	"599"
"Female_Chick"	0.49276348186445	"599"
"Male_Chick"	0.570360643534457	"599"
"Female_Adult"	0.6540283	"600"
"Male_Adult"	0.7120688	"600"
"Female_Fledgling"	0.1710032	"600"
"Male_Fledgling"	0.2052121	"600"
"Female_Chick"	0.547079741037939	"600"
"Male_Chick"	0.587580536701663	"600"
"Female_Adult"	0.7075863	"601"
"Male_Adult"	0.6982839	"601"
"Female_Fledgling"	0.1421192	"601"
"Male_Fledgling"	0.2303344	"601"
"Female_Chick"	0.493746225217531	"601"
"Male_Chick"	0.558776373560194	"601"
"Female_Adult"	0.6992623	"602"
"Male_Adult"	0.6677762	"602"
"Female_Fledgling"	0.1296638	"602"
"Male_Fledgling"	0.2425924	"602"
"Female_Chick"	0.461530888897241	"602"
"Male_Chick"	0.48022016078904	"602"
"Female_Adult"	0.6988472	"603"
"Male_Adult"	0.6661975	"603"
"Female_Fledgling"	0.1653492	"603"
"Male_Fledgling"	0.1946573	"603"
"Female_Chick"	0.462249959299997	"603"
"Male_Chick"	0.522734888454255	"603"
"Female_Adult"	0.6205864	"604"
"Male_Adult"	0.7073574	"604"
"Female_Fledgling"	0.1312748	"604"
"Male_Fledgling"	0.2445952	"604"
"Female_Chick"	0.429623156320874	"604"
"Male_Chick"	0.501107647287773	"604"
"Female_Adult"	0.7053655	"605"
"Male_Adult"	0.7036556	"605"
"Female_Fledgling"	0.1519891	"605"
"Male_Fledgling"	0.2102736	"605"
"Female_Chick"	0.509786390055625	"605"
"Male_Chick"	0.500998506433821	"605"
"Female_Adult"	0.6337902	"606"
"Male_Adult"	0.7069522	"606"
"Female_Fledgling"	0.1426797	"606"
"Male_Fledgling"	0.2568095	"606"
"Female_Chick"	0.510413140936799	"606"
"Male_Chick"	0.531087050026599	"606"
"Female_Adult"	0.6822534	"607"
"Male_Adult"	0.7148268	"607"
"Female_Fledgling"	0.1473811	"607"
"Male_Fledgling"	0.2172283	"607"
"Female_Chick"	0.540747839218785	"607"
"Male_Chick"	0.499416960571982	"607"
"Female_Adult"	0.7059545	"608"
"Male_Adult"	0.7313897	"608"
"Female_Fledgling"	0.1385991	"608"
"Male_Fledgling"	0.1930233	"608"
"Female_Chick"	0.44098401250629	"608"
"Male_Chick"	0.517815476674316	"608"
"Female_Adult"	0.6554205	"609"
"Male_Adult"	0.6970841	"609"
"Female_Fledgling"	0.1439784	"609"
"Male_Fledgling"	0.1926318	"609"
"Female_Chick"	0.443895436154128	"609"
"Male_Chick"	0.483737470517635	"609"
"Female_Adult"	0.673437	"610"
"Male_Adult"	0.6826336	"610"
"Female_Fledgling"	0.190983	"610"
"Male_Fledgling"	0.2550544	"610"
"Female_Chick"	0.493534991744007	"610"
"Male_Chick"	0.59496026908483	"610"
"Female_Adult"	0.7120461	"611"
"Male_Adult"	0.7318814	"611"
"Female_Fledgling"	0.1482598	"611"
"Male_Fledgling"	0.2162762	"611"
"Female_Chick"	0.424170074425336	"611"
"Male_Chick"	0.468015903335791	"611"
"Female_Adult"	0.6206337	"612"
"Male_Adult"	0.715905	"612"
"Female_Fledgling"	0.1743807	"612"
"Male_Fledgling"	0.2205613	"612"
"Female_Chick"	0.473990081427103	"612"
"Male_Chick"	0.480344986677882	"612"
"Female_Adult"	0.6908035	"613"
"Male_Adult"	0.6974673	"613"
"Female_Fledgling"	0.1593038	"613"
"Male_Fledgling"	0.1923866	"613"
"Female_Chick"	0.491184290741014	"613"
"Male_Chick"	0.47677823072419	"613"
"Female_Adult"	0.7054017	"614"
"Male_Adult"	0.724848	"614"
"Female_Fledgling"	0.1258178	"614"
"Male_Fledgling"	0.2117219	"614"
"Female_Chick"	0.514053431949272	"614"
"Male_Chick"	0.556944219294239	"614"
"Female_Adult"	0.7245365	"615"
"Male_Adult"	0.7097227	"615"
"Female_Fledgling"	0.1595157	"615"
"Male_Fledgling"	0.2348763	"615"
"Female_Chick"	0.460325439046047	"615"
"Male_Chick"	0.50903138006834	"615"
"Female_Adult"	0.665871	"616"
"Male_Adult"	0.7211111	"616"
